ID,TIPO,CLASE,MARCA,LINEA,CILINDRAJE,TONELAJE,PASAJE,MODELOS,,,,,,,,,,,,,,,,,,,,,,,,
8191,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,EUROPAMOTOS,DD 350E-6C MT,350,0,0,990,1150,1420,1540,1690,1830,1880,2130,2280,2530,2810,3010,3270,3810,4140,4380,4680,5130,5450,7850,8580,9270,10440,10960,11900
8192,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,EUROPAMOTOS,MR 300 MT,300,0,0,840,920,1010,1110,1290,1390,1560,1750,1840,2120,2210,2490,2760,3040,3320,3680,4050,4420,4790,5160,5710,6170,6720,7060,7900
8193,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,EUROPAMOTOS,MS 250 MT,250,0,0,740,920,1010,1010,1110,1290,1390,1560,1750,1840,2120,2210,2490,2670,2950,3320,3590,3870,4240,4600,4970,5440,5890,6190,6900
8194,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,EUROPAMOTOS,SR 300 MT,300,0,0,840,920,1010,1200,1390,1480,1650,1750,1930,2120,2310,2490,2850,3130,3410,3680,4050,4420,4880,5250,5800,6260,6810,7150,7900
40865,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FASTER,302 CHOOPERS,200,,,5220,5490,5750,6020,6290,6650,7010,7370,7730,8090,8450,8890,9350,9790,10340,10880,11420,11950,12580,13120,13840,14470,15240,16010,17600
21963,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,FEIZHEN,FA-K550,550,0,0,990,1250,1340,1520,1600,1690,1870,2050,2230,2410,2580,2850,3120,3390,3650,4010,4370,4720,5260,5610,6150,6680,7220,7570,7900
29865,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FENGCHI,FC 150GY,150,,,270,370,370,460,460,460,556,556,556,556,740,740,830,830,830,927,927,1020,1020,1110,1200,1300,1390,1460,1800
8195,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,CG 125 MT,125,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8196,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,ED 150 MT,150,0,0,400,410,546,566,700,700,830,830,957,1080,1110,1256,1390,1550,1720,1840,1890,2030,2150,2320,2560,2750,3110,3260,3400
8197,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,HD 150 MT,150,0,0,450,525,628,650,780,810,916,970,1130,1246,1310,1480,1640,1800,1970,2140,2200,2390,2540,2730,3040,3250,3700,3880,4100
8198,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,MP 110 MT,110,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2010,2100
8199,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,R2 200 MT,196,0,0,470,577,670,760,760,860,957,1050,1150,1246,1440,1530,1720,1910,2010,2200,2400,2580,2780,3070,3360,3630,3920,4120,4100
8200,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,SC 150 AT,150,0,0,370,380,380,380,380,380,480,577,670,760,760,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2110,2210,2300
8201,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,FIRENZE,TR 150 AT,150,0,0,370,380,380,380,380,380,480,577,670,760,760,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2110,2210,2300
21964,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,FRIBEST,GOKART,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2870,3150,3430,3610,3800,4100
27304,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,FULU,FL250ZK7,249,,,810,927,1020,1020,1110,1200,1300,1390,1480,1575,1670,1850,1850,2040,2130,2320,2410,2590,2690,2960,3150,3430,3610,3800,4100
21965,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,FUXIN,ATV 125,110,0,0,270,370,370,460,460,460,460,460,460,460,556,556,650,740,830,830,927,927,1020,1110,1200,1300,1390,1460,1800
21966,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,FUXIN,ATV 125,150,0,0,270,370,370,460,460,460,460,556,556,650,740,830,830,830,927,1020,1110,1200,1300,1480,1670,1670,1850,1950,2100
32018,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,FUXIN,FXATV-006A-F,250,,,410,460,460,460,650,927,1110,1300,1575,1760,1950,2220,2410,2690,2870,3060,3340,3520,3710,3980,4170,4450,4630,4870,5200
8202,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GAS GAS,EC 300 2T MT,297,0,0,1670,2030,2210,2400,2670,2950,3230,3500,3870,4240,4690,5160,5710,6260,6720,7180,7730,8380,9120,9940,10860,11880,12890,13530,14900
8203,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GAS GAS,FSR 450 MT,449,0,0,2540,3120,3540,3710,4120,4510,4800,5200,5670,6120,6750,7320,7830,8320,9240,10070,10840,11410,12040,12670,13310,14390,16140,16950,17800
30172,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GBMCO,XRE 200,200,,,630,650,740,830,927,927,1020,1020,1110,1300,1390,1480,1480,1575,1670,1850,1950,2040,2130,2410,2500,2590,2780,2920,3100
32044,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GEELY,FALCON,150,,,460,510,546,577,607,638,670,700,740,780,820,860,875,885,896,906,916,927,937,947,957,970,980,990,1000
29445,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GEELY,JL 250 2C,250,,,540,650,650,650,740,740,830,927,1020,1110,1110,1200,1300,1480,1575,1575,1670,1760,1950,2040,2130,2320,2500,2630,3100
32041,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GEELY,JL1105,150,,,460,510,546,577,607,638,670,700,740,780,820,860,906,957,970,980,990,1000,1010,1020,1030,1040,1050,1060,1100
30704,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GEELY,JL150-13,150,,,270,370,370,370,460,460,460,460,460,556,556,650,740,740,830,830,830,927,927,1020,1110,1200,1300,1360,1400
27622,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GEELY,JL150-9,150,,,270,370,370,370,460,460,460,556,556,556,556,650,650,740,830,830,830,927,927,927,1020,1110,1200,1266,1300
29574,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GILERA,FUOCO 500,500,,,1710,1960,2140,2320,2410,2580,2760,2940,3120,3390,3480,3830,4100,4370,4540,4900,5260,5520,5790,6240,6680,7040,7570,7950,8900
28743,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GILERA,NEXUS 500 E3,500,,,270,370,460,460,556,556,556,556,556,650,650,680,710,740,830,927,927,1020,1110,1200,1300,1390,1390,1460,1800
21967,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,GOES,520 MAX,493,0,0,1170,1520,1780,1870,1960,2230,2410,2500,2760,3030,3300,3480,3830,4190,4540,5080,5520,5880,6330,7930,8640,9360,10070,10570,11900
21968,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,GOES,625 MAX,594,0,0,1530,1960,2050,2320,2410,2670,2940,3120,3390,3740,4100,4460,4720,5260,5700,6240,6860,7310,7930,10870,12030,12920,13990,14690,15800
8204,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,125 ENDURO MT,125,0,0,340,460,597,628,628,650,780,810,937,1070,1225,1370,1430,1585,1720,1880,1950,2090,2140,2400,2700,2870,3260,3430,4100
8205,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,CHALLENGER 150 AT,150,0,0,410,420,525,556,680,710,840,840,947,1070,1100,1256,1380,1510,1660,1810,1840,2000,2160,2290,2520,2680,3070,3220,3400
8206,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,CHALLENGER YY125T-21A AT,125,0,0,370,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2400,2520,3000
40641,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,DINAMIC 150,150,0,0,0,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,700,800,900,1000,1033,1033
28924,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,GM 250 PRINCE,250,,,900,1060,1180,1180,1210,1350,1460,1585,1710,1840,1990,2110,2240,2380,2530,2780,2920,3190,3360,3610,3780,4060,4330,4550,5200
8207,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,KT 200K2A MT,200,0,0,560,670,760,760,860,957,1050,1050,1150,1340,1530,1630,1820,2010,2200,2400,2580,2780,3070,3360,3630,3920,4310,4530,5200
8208,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,PRINCE PRINCE MT,150,0,0,450,490,628,628,750,780,916,916,1070,1225,1246,1430,1585,1720,1880,2010,2060,2240,2380,2560,2840,3030,3450,3620,4100
8209,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,ROCKET 125 MT,125,0,0,300,400,500,500,535,556,690,710,810,916,1040,1180,1210,1340,1470,1585,1640,1780,1800,2030,2290,2410,2770,2900,3100
8210,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GOMOTOR,SKY GM200X7 MT,200,0,0,650,760,860,957,1050,1050,1246,1440,1530,1720,1910,2010,2300,2400,2580,2780,3070,3360,3630,3920,4310,4590,5080,5330,6200
29975,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,GSMOON,XYUTV800,800,,,1170,1480,1575,1670,1760,1850,2040,2130,2220,2410,2500,2590,2870,3060,3340,3430,3610,3890,4170,4450,4630,5000,5470,5740,6200
8211,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,100 GY- C MT,100,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
24793,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,125 GY (LINEA BASE ESTANDAR),125,0,0,310,410,510,546,566,597,730,730,830,957,1080,1210,1290,1370,1470,1640,1750,1880,1940,2220,2360,2510,2670,2800,3100
8213,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,125 GY MT,125,0,0,310,410,510,546,566,597,730,730,830,957,1080,1235,1256,1390,1490,1670,1720,1840,1890,2120,2360,2510,2870,3020,3100
8212,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,125 GY3A MT,125,0,0,310,410,510,510,546,566,700,730,830,937,1050,1200,1235,1360,1490,1670,1720,1840,1890,2120,2360,2510,2870,3020,3100
8214,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,125 T-7 AT,125,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8215,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,200 GY 5 MT,200,0,0,360,460,556,650,650,740,740,830,927,1020,1110,1200,1300,1480,1575,1760,1950,2040,2220,2410,2690,2870,3150,3300,3500
8216,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,GUZI 125 MT,125,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8217,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,GUZI,SUPER BIKES 200 MT,200,0,0,370,577,670,670,760,760,860,957,1050,1150,1246,1440,1530,1720,1910,2010,2200,2400,2580,2780,3070,3360,3630,3820,4100
8223,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 110-2C AT,110,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
24794,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 150 (LINEA BASE ESTANDAR),150,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8220,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 150-7 MT,150,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8222,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 150-9 MT,150,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8221,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 150-DT AT,150,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
8219,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 150T-A MT,200,0,0,360,370,370,370,370,370,460,556,650,740,740,830,830,927,1020,1110,1200,1300,1390,1575,1670,1850,2040,2140,2300
8218,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HALEI,HL 200-7 MT,200,0,0,360,370,460,556,650,650,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1850,1950,2130,2320,2500,2780,2920,3100
33802,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,HAMMERHEAD,AD-250 SS,250,,,963,1120,1210,1380,1470,1640,1820,1990,2170,2420,2590,2940,3200,3550,3890,4230,4670,5100,5620,6220,6830,7520,8300,8710,9900
8225,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HAOJIANG,ZONTES 125 MT,125,0,0,310,410,510,546,566,597,730,730,830,957,1080,1235,1256,1390,1520,1690,1720,1860,1925,2120,2390,2530,2920,3070,3100
8224,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HAOJIANG,ZONTES 150 MT,150,0,0,400,410,546,566,700,700,830,830,957,1080,1110,1256,1390,1550,1720,1840,1890,2050,2180,2340,2590,2750,3170,3330,3500
40884,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HAOMEN,HM 125T-B,125,,,556,650,650,650,740,740,830,927,1020,1110,1110,1200,1300,1480,1575,1575,1670,1760,1950,2040,2130,2320,2500,2630,3200
40629,MOTOCICLETAS Y MOTOCARROS,MOTOCICLETA,HARLEY DAVIDFSON,FLHRXS ROAD KING SPECIAL,1745,0,0,0,12700,13800,15000,16300,17700,19200,20900,22700,24700,26900,29200,31700,34500,37500,40800,44400,48300,52500,57100,62100,67500,73400,79799,86130
24795,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,CVO (LINEA BASE ESTANDAR),1800,0,0,3220,3960,4420,4830,5270,5880,6540,7120,7890,8720,9580,10580,11760,12790,14120,15610,17300,19130,21130,23390,25730,28280,30780,32330,35100
8226,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,CVO FLTRUSE ROAD GLIDE ULTRA MT,1801,0,0,12240,14060,15210,16290,17610,18940,20470,22060,23860,25740,27790,30000,32510,35200,38080,41200,44730,48280,52390,58390,69830,75860,83020,87170,94100
8227,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,CVO FXSBSE BREAKOUT MT,1802,0,0,3220,3960,4420,4830,5270,5880,6540,7120,7890,8720,9580,10600,11780,12920,14260,15710,17400,19230,21280,23550,25390,27690,30340,31850,34100
29905,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DAVIDSON,500,,,2070,2500,2690,2870,3060,3240,3520,3610,3890,4170,4450,4630,5000,5370,5740,6120,6490,6860,7320,7690,8250,8800,10010,10510,12100
28506,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DAVIDSON 1000,1340,,,8050,9230,9850,10600,11260,12240,13040,13970,14930,16010,17240,18490,19770,21270,22760,24490,26220,28100,30230,32440,34840,37470,41320,43390,46500
24796,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA (LINEA BASE ESTANDAR),1450,0,0,2160,2660,2920,3150,3450,3800,4080,4470,4900,5330,5720,6240,6520,7070,7660,8400,9060,9780,10650,11500,12410,13480,14770,15510,17600
24797,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA (LINEA BASE ESTANDAR),1580,0,0,1810,2240,2520,2690,2980,3170,3540,3860,4270,4580,5020,5480,6000,6550,7140,7800,8170,8500,9210,9960,10790,11840,12990,13640,15400
24798,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA (LINEA BASE ESTANDAR),1690,0,0,1970,2430,2600,2890,3080,3430,3680,4090,4470,4800,5250,5750,6210,6770,7380,8060,8810,9630,10600,11490,12430,13610,14940,15690,17600
8232,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FLD SWITCHBACK MT,1690,0,0,1970,2430,2600,2890,3080,3430,3680,4090,4470,4800,5250,5750,6310,6770,7380,8060,8810,9730,10600,11490,12430,13610,14940,15690,17600
8235,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXD SUPER GLIDE MT,1338,0,0,3240,3870,4220,4600,4980,5400,5830,6290,6890,7370,7930,8690,9320,10160,11060,11940,12930,13990,15080,16380,17760,19400,21280,22340,23800
8237,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDB STREET BOB MT,1584,0,0,2220,2670,2840,3110,3300,3610,3860,4170,4480,4890,5220,5680,6210,6680,7290,7940,8220,8540,9260,10000,10840,11790,12990,13640,15400
8228,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDB STREET BOB MT,1690,0,0,5120,6170,6720,7460,8200,9020,9940,10860,11970,13260,14540,16020,17490,19250,21270,23300,25590,28090,30850,33980,37190,40980,44560,46790,50500
8236,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDBI STREET BOB MT,1449,0,0,1920,2330,2590,2760,3030,3360,3550,3940,4280,4690,5020,5470,5980,6490,7000,7670,8250,8920,9730,10470,11370,12380,13560,14240,16500
8238,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDC SUPER GLIDE CUSTOM MT,1584,0,0,2100,2570,2840,3040,3340,3580,3940,4220,4610,5030,5390,5890,6430,7040,7160,7600,8080,8580,9040,9500,10100,10960,12070,12670,14300
8239,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDCI SUPER GLIDE CUSTOM MT,1449,0,0,2560,3080,3240,3560,3860,4110,4490,4770,5210,5650,6040,6550,6830,7270,7870,8500,9170,9870,10650,11500,12410,13480,14770,15510,17600
8233,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDF FBOB MT,1584,0,0,1710,2110,2380,2540,2800,3030,3380,3760,4110,4420,4830,5280,5780,6290,6870,7470,8260,8970,9680,10460,11440,12430,13640,14320,16500
8230,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDF FBOB MT,1690,0,0,5440,6710,7450,8260,9080,10100,11130,12350,13680,15220,16850,18780,20830,23190,25730,28290,30570,32780,35280,39560,45310,52400,58960,61920,67300
8229,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDI35 SUPER GLIDE 35th ANV. MT,1448,0,0,2590,3130,3470,3760,4000,4390,4770,5210,5650,6140,6650,7330,7950,8510,9280,9990,10830,11760,12710,13790,14920,16250,17850,18750,20700
8231,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDLI LOW RIDER MT,1449,0,0,2700,3240,3440,3800,4150,4430,4810,5240,5730,6060,6400,6690,6990,7570,8280,8910,9580,10330,11230,12090,13130,14250,15690,16470,18700
8234,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,DYNA FXDWG WIDE GLIDE MT,1690,0,0,1940,2350,2540,2800,3000,3350,3570,3920,4300,4630,5110,5560,5980,6560,7120,7780,8500,9270,10190,11130,12070,13230,14500,15220,17600
24799,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE (LINEA BASE ESTANDAR),1690,0,0,3580,4170,4520,4890,5310,5780,6270,6750,7310,7860,8490,9280,10000,10890,11730,12730,13810,15000,16250,17560,19120,20780,22870,24020,25700
8244,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE FLHT STANDARD MT,1338,0,0,3780,4430,4790,5160,5560,6040,6610,7110,7850,8360,9090,9770,10630,11510,12450,13450,14620,15800,17140,18550,20110,21860,24130,25330,27700
8245,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE FLHTCU ULTRA CLASSIC MT,1690,0,0,2880,3440,3730,4090,4440,4820,5260,5710,6180,6700,7280,7980,8640,9460,10230,11160,12200,13290,14470,15680,17050,18520,20410,21430,22700
8242,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE FLHTCUI ULTRA CLASSIC MT,1448,0,0,3410,3970,4310,4670,5060,5480,5950,6550,7090,7770,8430,9220,9960,10830,11720,12790,13810,14910,16160,17550,18990,20660,22810,23950,25700
8240,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE FLHTCUSE SCREAMIN EAGLE MT,1690,0,0,4340,5060,5530,6030,6580,7150,7800,8510,9350,10130,11020,12130,13190,14350,15650,16970,18410,19950,21710,23500,25520,27850,30490,32020,34700
8241,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,ELECTRA GLIDE FLHTK ULTRA LIMITED MT,1690,0,0,10020,12150,13540,15020,16600,18440,20350,22590,24900,26820,29090,31390,34070,36850,39940,43270,47040,50870,55140,61380,73080,79380,87960,92360,100000
24800,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY (LINEA BASE ESTANDAR),1580,0,0,2460,3000,3290,3640,3860,4270,4690,5120,5580,6100,6680,7290,7940,8730,9340,10070,10840,11800,12810,13930,15240,16620,18280,19200,20700
24801,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY (LINEA BASE ESTANDAR),1690,0,0,1950,2440,2710,2930,3220,3500,3870,4280,4610,5050,5560,6090,6640,7220,7900,8640,9530,10390,11400,12160,13560,14910,16340,17150,18600
8249,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY FLSTF MT,1338,0,0,5130,5780,6020,6290,6490,6980,7480,8160,8690,9350,10060,10910,11780,12650,13580,14700,15830,17030,18390,19900,21410,23270,25580,26860,28900
8247,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY FLSTF MT,1584,0,0,2460,3000,3290,3640,3860,4270,4690,5120,5580,6100,6680,7290,7940,8730,9340,10070,10840,11800,12810,13930,15240,16620,18280,19200,20700
8252,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY FLSTF MT,1690,0,0,1950,2440,2710,2930,3220,3500,3870,4280,4610,5050,5560,6090,6640,7220,7900,8640,9530,10390,11400,12160,13610,15010,16440,17260,18600
8248,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY FLSTF/I MT,1448,0,0,2940,3700,4040,4420,4800,5210,5700,6190,6820,7390,8090,8640,9270,10060,10900,11960,12920,14060,15320,16600,18020,19600,21600,22680,24800
8246,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY FLSTFSE2 SCREAMIN EAGLE MT,1685,0,0,3710,4530,4970,5450,5950,6530,7130,7760,8480,9240,10200,11110,11960,12920,14070,15310,16630,18160,19670,21390,23180,25190,27700,29090,32000
8251,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY LO FLSTFB MT,1584,0,0,2320,2850,3180,3500,3760,4140,4530,4950,5450,5940,6490,7040,7760,8480,9310,10100,11060,11870,12910,14000,15320,16680,18380,19290,20700
8250,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FBOY LO FLSTFB MT,1690,0,0,2560,2960,3240,3470,3760,4040,4390,4800,5130,5570,5960,6520,7050,7560,8220,8960,9750,10610,11510,12410,13260,14240,15650,16430,18700
29389,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLD SWITCHBACK,1690,,,4590,5520,6060,6680,7310,8020,8820,9800,10690,11760,12830,14170,15590,17110,18800,20670,22720,25040,27530,30030,32700,35550,38850,40790,43600
29580,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLHTCU ULTRA CLASSIC ELECTRA GLIDE,1584,,,6140,7280,7920,8750,9570,10490,11600,12800,14000,15380,16940,18600,20440,22460,24670,27070,29830,32780,36000,39310,42820,46680,50920,53460,57400
29588,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLHTCUTG TRI GLIDE ULTRA,1690,,,8930,10680,11780,12890,14180,15560,17040,18780,20530,22650,24770,27260,29930,32870,36190,39780,43640,47970,52760,57920,63720,69420,75690,79470,86100
29756,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLHX STREET GLIDE,1584,,,10120,11310,12160,12920,13790,14760,15730,16720,17920,19030,20440,21780,23230,24800,26480,28190,30210,32240,34320,36720,39150,41770,46460,48790,52500
30467,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLHXSE-CVO STREET GLIDE,1800,,,10420,12430,13620,15010,16480,18140,19980,21910,24130,26510,29100,32040,35260,38670,42440,46680,51280,56350,61960,68130,74850,82310,89590,94060,102000
28555,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLS SOFTAIL SLIM,1690,,,4650,5520,6170,6720,7460,8200,9020,9940,10860,11970,13260,14540,16020,17490,19250,21270,23300,25590,28180,30940,33980,37380,40790,42830,46500
28963,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HARLEY DAVIDSON,FLS103,1690,,,4500,5350,5970,6500,7220,7930,8730,9620,10510,11580,12830,14080,15500,16930,18620,20580,22540,24770,27270,29940,32880,36180,39470,41440,44600
